review,rating
Verry nice productREAD MORE,5
Good product it's battery life is too goodREAD MORE,4
Very good product worthy buyingREAD MORE,5
SuperREAD MORE,4
GoodREAD MORE,5
good but not too accurateREAD MORE,4
Nice productREAD MORE,4
AwesomeREAD MORE,5
Fast delivery and good productREAD MORE,4
Decent gadget for your day to day activities. Connected with your mobile and update on the notifications.READ MORE,3
Display size is very small... Go for a smart watch then this productREAD MORE,3
I love itREAD MORE,5
Very nice bandREAD MORE,5
GoodREAD MORE,4
GOOD PRODUCT.  NO REMARKS AT ALL. BUT CHARGING  IS A BIT DIFFICULT.READ MORE,5
"Awesome product, I'm very happy with this. Best performance in this price range. Better to use screen protector.READ MORE",5
very nice productsREAD MORE,5
The Product is very good.And Ekart delivery service is also so good.I got it 18th October.Though it was scheduled on 21st Oct.The Delivery mam...was so good too.READ MORE,5
ExilentREAD MORE,5
My first complaint against Ecom Express. Most ghatia courier service in India. And Delivery boy also most ghatia.Screen size is too small of this bandREAD MORE,1
It's good.👍READ MORE,5
Best deal.  Thank you flipkart.Nice activity trackerREAD MORE,5
Good battary 🥰Good display 🥰READ MORE,5
Good..READ MORE,5
NiceREAD MORE,3
Good qualityREAD MORE,5
"everything thing is fine. i buy it for 2299,  which i think little  costly .READ MORE",4
NiceREAD MORE,5
Excellent.... AsumeREAD MORE,5
Great product.. Its Better than expected..READ MORE,4
Very nice productREAD MORE,5
Good Looking. All over good.But price is too high .READ MORE,5
Love itREAD MORE,4
Invoice price n brand price differentREAD MORE,1
Good productREAD MORE,3
Good productREAD MORE,5
Superb watch.READ MORE,5
Nice watchREAD MORE,5
NiceREAD MORE,4
Nice productREAD MORE,5
"Adds class look to the wrist, Battery capacity is good enough and over all recommended to buy without thinkingREAD MORE",5
Good watchREAD MORE,4
"Its really cool, nice battery life👌👌👌👏👏👏👏READ MORE",5
Got it at a lightning deal of 1799 with coupons and had to sacrifice honor... In this price segment it's the best band it's screen is fabulous but will love if redmi changes the band mechanism which is not trustworthyREAD MORE,5
Very nice fit band... Value for money. I buy in 1738READ MORE,5
Vry nice band... With heart rate sensor.. so many clock face to change... Happy with this band...READ MORE,5
NiceREAD MORE,5
GoodREAD MORE,3
Good watchREAD MORE,4
Excellent 👍 Go for itREAD MORE,4
Nice productREAD MORE,5
Nice Product 👌👌👌READ MORE,4
Display size is very small... Go for a smart watch then this productREAD MORE,3
I love itREAD MORE,5
Very nice bandREAD MORE,5
GoodREAD MORE,4
GOOD PRODUCT.  NO REMARKS AT ALL. BUT CHARGING  IS A BIT DIFFICULT.READ MORE,5
"Awesome product, I'm very happy with this. Best performance in this price range. Better to use screen protector.READ MORE",5
very nice productsREAD MORE,5
The Product is very good.And Ekart delivery service is also so good.I got it 18th October.Though it was scheduled on 21st Oct.The Delivery mam...was so good too.READ MORE,5
ExilentREAD MORE,5
My first complaint against Ecom Express. Most ghatia courier service in India. And Delivery boy also most ghatia.Screen size is too small of this bandREAD MORE,1
Needless to say it is the king of budget fitness bands.READ MORE,5
"Nice product. Mostly accurate measurement. Straps can be same as watch as honor bands, cause straps are slight hard.READ MORE",4
Product is ok but not accurate. Without walking it shows number of steps.READ MORE,3
Excellent productREAD MORE,5
This is nice and battery 🔋survice is good 20 days ➕READ MORE,5
Nice.READ MORE,1
"Features are good, but charging is a bit troublesome, Needs little practice of removing the device from strap properly.Battery life is great, can easily work for 5 days with moderate use ( auto heart rate reading off )READ MORE",4
NiceREAD MORE,5
Thank youREAD MORE,5
It's help me tracking the health status.READ MORE,4
Very nice productREAD MORE,5
Good Looking. All over good.But price is too high .READ MORE,5
Love itREAD MORE,4
Invoice price n brand price differentREAD MORE,1
Good productREAD MORE,3
Good productREAD MORE,5
Superb watch.READ MORE,5
Nice watchREAD MORE,5
Good watchREAD MORE,4
Excellent 👍 Go for itREAD MORE,4
GoodREAD MORE,5
Very nice pruductREAD MORE,5
Nice productREAD MORE,4
Very nice productREAD MORE,5
NiceREAD MORE,5
Good productREAD MORE,4
Good product...... Awesome.READ MORE,4
Awesome Product.....READ MORE,5
NiceREAD MORE,5
GoodREAD MORE,3
My fev watchREAD MORE,5
Good .READ MORE,4
The charger has brokenREAD MORE,1
Excellent product . Product is worthyREAD MORE,4
It's very good product... Must buy...READ MORE,5
GoodREAD MORE,5
Supper mi band 4READ MORE,4
HappyREAD MORE,5
Emoji not show on messagesREAD MORE,5
Premium quality .Battry backup up to one week with normal use.READ MORE,5
"Good productThe only worrying factor is Whatsapp notification is not available. I have tried many ways to solve this issue, but in vain.READ MORE",3
The band is excellent 😀😀🎉🎉READ MORE,5
Really superREAD MORE,5
Very good productREAD MORE,5
It is very nice but it  have one one time conecttion promblemREAD MORE,4
Excellent product very trustworthy product battery back up is very goodREAD MORE,5
"Good one,with bright and color display.battery backup is also great can go upto 25-30 days with least setting. measuring is also accurate,call and message response also great with vibration feedback.overall good device in the price range. Charging for first few times it will be a challenge to remove and put back the capsule in the strap it is very tight. Need to learn the trick to do it.READ MORE",4
"Nice band. Before I was using mi band 3, but this band is better than that.READ MORE",5
I got Good product from filipkart and good deliveryThank filipkartREAD MORE,5
This is a very bad band.READ MORE,1
Value for money ..go for itREAD MORE,4
"Really great battery backup , might go upto 25 day on light use .. even if used heavily it will last 15 days for sure..accuracy is 80% to 90%.. bright screen runs smoothlyREAD MORE",4
Nice product.READ MORE,5
"I have updated from mi band 3. It seems compact,  nice and useful. As I have used only mi bands I can't compare with other brands.READ MORE",5
GoodREAD MORE,5
Good productREAD MORE,4
Great watch.. Affordable price... Must buy for youngstersREAD MORE,5
Nice productREAD MORE,4
A very good watch to track your fitnessREAD MORE,5
Call receiving not possibleREAD MORE,4
Good and stylishREAD MORE,4
Love this product impressed with battery backup ☺️READ MORE,5
It works properly...niceREAD MORE,4
"Fantastic. Purchase , worth every pennyREAD MORE",5
Amazing.. ❤READ MORE,5
Perfect choiceREAD MORE,5
The product is really really good.READ MORE,5
Nice battery backupREAD MORE,4
Supper mi band 4READ MORE,4
HappyREAD MORE,5
AwesomeREAD MORE,5
Good battery lifeREAD MORE,5
Nice product but little bit change is to be done for software for sleep monitoring to accurate the processREAD MORE,5
Xlent and awesome battery performance superb I'm very satisfyREAD MORE,5
That s amezing productsREAD MORE,5
NiceREAD MORE,4
Cycling tracking is too badREAD MORE,3
Nothing to say simply awesome ❤️❤️READ MORE,5
Superb product big thanks to FlipkartREAD MORE,5
NiceREAD MORE,4
GoodREAD MORE,4
Very goodREAD MORE,5
GoodREAD MORE,4
Nice productREAD MORE,5
Very nice productREAD MORE,5
GoodREAD MORE,5
Very good product...READ MORE,4
Wonderfull productREAD MORE,5
😘😘😘😘😘😘😘😘😘😘Osm watchREAD MORE,5
I love the band this is really awesomeREAD MORE,5
mast buyREAD MORE,5
It's a good productREAD MORE,5
Overwhelming experience with this MI band 4.READ MORE,5
Super very quickly delivered product thank you flipcartREAD MORE,5
Awesome product. Very useful. Battery backup is also good.READ MORE,5
Not goodREAD MORE,3
Good productREAD MORE,5
Wow amazing it is excellent product 🎉🎉🎉🎉🎉🎉READ MORE,5
Very nice productREAD MORE,5
Lovely productREAD MORE,5
NiceREAD MORE,5
Superb⚡️READ MORE,5
This is the best product and its awsomeREAD MORE,5
Excellent product and excellent delivery service.READ MORE,5
GoodoneREAD MORE,5
Good loved itREAD MORE,5
Looks good it's a good productREAD MORE,4
SuperREAD MORE,5
The product is really really good.READ MORE,5
Nice battery backupREAD MORE,4
Nice watchREAD MORE,5
Super se uperREAD MORE,5
I liked it very much but i didn't get the chargerREAD MORE,4
AmazingREAD MORE,5
Great product.. continuously using it from the day I have bought it..READ MORE,4
ThanksREAD MORE,5
"Must buy, quality is perfect and works well.READ MORE",5
Very  good productREAD MORE,4
As far as its nice till now... Really good experience... Compatible with my phone device as well.READ MORE,4
It’s very good... And helpful for all fitness freaks...READ MORE,5
Superb product big thanks to FlipkartREAD MORE,5
NiceREAD MORE,4
GoodREAD MORE,4
Very goodREAD MORE,5
GoodREAD MORE,4
Nice productREAD MORE,5
Very nice productREAD MORE,5
GoodREAD MORE,5
Very good product...READ MORE,4
Wonderfull productREAD MORE,5
😘😘😘😘😘😘😘😘😘😘Osm watchREAD MORE,5
I love the band this is really awesomeREAD MORE,5
mast buyREAD MORE,5
It's a good productREAD MORE,5
Overwhelming experience with this MI band 4.READ MORE,5
Super very quickly delivered product thank you flipcartREAD MORE,5
Awesome product. Very useful. Battery backup is also good.READ MORE,5
Not goodREAD MORE,3
Nice smart bandREAD MORE,5
as all mi bands are great this one too is great for the priceREAD MORE,5
"Awesome, works greatly, used regularly, excellent battery backup, charging for once in 10-15 days, Calculations for workout are accurate.READ MORE",5
Best watchREAD MORE,5
"Hi, team member it is very useful watch for today, and most like show foot step and u r gain more and see the foot step and run moreREAD MORE",5
Best band .and long life battery.very light weitht.band is so softREAD MORE,5
NiceREAD MORE,5
In this price segment ...it was the best ...Except activity tracking...all was fantastic..READ MORE,5
loved itREAD MORE,5
very nice bandREAD MORE,4
"Very good product , super performanceREAD MORE",5
Awesome product 😊READ MORE,5
Very nice productREAD MORE,5
Loved itREAD MORE,4
Best haiREAD MORE,5
Nice productREAD MORE,5
Value for money..READ MORE,5
AwesomeREAD MORE,5
Owsm watchREAD MORE,5
Good product. Distance tracked ia accurate and has a good battery backup.READ MORE,5
You won't regret if u want to buy it.READ MORE,5
I m so happyREAD MORE,5
GoodREAD MORE,5
AwesomeREAD MORE,5
Nice productsREAD MORE,5
Very good battery backup...READ MORE,5
Awesome I liked itREAD MORE,5
Good performanceREAD MORE,4
Battery backup is very good and every facility is available in this band... Thanks flipkartREAD MORE,5
SuperREAD MORE,5
Not work or defrent productREAD MORE,1
cool 😎 gadget...   nice design... works fine...READ MORE,4
Nice productREAD MORE,5
Very good productREAD MORE,5
Very nice productREAD MORE,5
BetterREAD MORE,3
Nice watch and battery backup is so good Happy with it.READ MORE,5
ImagineREAD MORE,5
