review,rating
Its very goodIt's help to shine homeThanks FlipkartREAD MORE,5
ThanksREAD MORE,5
Waste low quality and already two bulbs goneREAD MORE,1
ExcellentREAD MORE,5
Durable go for itREAD MORE,4
NiceREAD MORE,5
NiceREAD MORE,4
Tow years warrantyREAD MORE,5
"Excellent product, highly recommendedREAD MORE",4
AwesomeREAD MORE,5
OkREAD MORE,3
This is very good productPaisa wasoolREAD MORE,5
GoodREAD MORE,4
One of the lights is defectiveREAD MORE,2
GoodREAD MORE,5
"Brightness is good,But one of the bulb isn't glowing after 8 days.READ MORE",2
GoodREAD MORE,4
NiceeeREAD MORE,5
God but smallREAD MORE,4
Good productREAD MORE,4
GoodREAD MORE,3
Lights up 10x10 size room but not good for bigger room/hall sizeREAD MORE,4
Waste don't buyREAD MORE,1
"After one month of usage , 1 bulb is not working fine.READ MORE",1
Quality of bulb is good and brightness is also good but i haven't got any batteryREAD MORE,5
OkREAD MORE,3
SuperrREAD MORE,4
Good LightsREAD MORE,5
Nice goodREAD MORE,4
Brightness is lowREAD MORE,3
WowREAD MORE,5
GoodREAD MORE,5
Nice Product...Timely delivery by Flipkart....Thanks.READ MORE,3
Thank youREAD MORE,4
IT'S GUD PRODUCT ❣️ 💞 ✌️READ MORE,5
Best productREAD MORE,5
Superb...READ MORE,5
Nice videoREAD MORE,5
Good product and i received before the delivery date .Thanks to Flipkart.READ MORE,5
Items delivered safely and working properly however there seems a loose item inside one bulbREAD MORE,5
NiceREAD MORE,5
Nice products at attractive priceREAD MORE,5
Light is very well so purchase you. ThanksREAD MORE,5
Save money 💰💰💰💰💰💰.....mREAD MORE,5
Very nice . brand evready 10w led bulb 2 quantity only 179 with Eveardy cell 4 quantity awsome thank you filip cart.and E cart deliver boy good and happy man.READ MORE,5
Very good led bulbs.READ MORE,5
"It’s under price deal but keep that in mind it glows somewhat yellowish ,it’s not pure white if you compare with regularly philips or other ledREAD MORE",2
NiceREAD MORE,5
Ultimate purchase🙂🙂Happy with the qualityREAD MORE,5
GoodREAD MORE,5
Best productREAD MORE,5
"Not durable other than eg siska,philips ,Crompton bulbsREAD MORE",3
Super qualityREAD MORE,5
Very nice. But light is almost as good as 9 watt.READ MORE,5
V.gd productREAD MORE,5
Varye niceREAD MORE,4
It is very bright.... 🔆🔆🔆READ MORE,5
Nice good productREAD MORE,5
GoodREAD MORE,5
Delivery boy fateh singh was fabulousREAD MORE,5
NiceREAD MORE,5
Incredible product at low cost good productREAD MORE,4
Value of moneyREAD MORE,5
SuperREAD MORE,5
good productREAD MORE,4
Thanks for filipkartREAD MORE,5
Awesome 👌READ MORE,5
Excellent product I am satisfied it's brightness.READ MORE,5
Great product....go for itREAD MORE,5
Awesome everyday bulbsREAD MORE,5
Nice productREAD MORE,5
Awsm productsREAD MORE,5
OkREAD MORE,5
"Got one cell missing, only received 3 cell with two bulb, Bulb not as per expectedREAD MORE",1
"Product is as that I expected. Also, this time cart boy delivered my product to at my home addressREAD MORE",3
Nice productREAD MORE,1
NiceREAD MORE,5
Super..READ MORE,5
First time going to use. Since Eveready is es blushed brand in the market ordered.Definitely it's a good buy with this price.READ MORE,4
BadREAD MORE,1
Best productREAD MORE,5
"Excellent product and Flipkart service is also very good. Flipkart delivered it before delivery date, thanks to FlipkartREAD MORE",5
GoodREAD MORE,5
As expected unbeatable..👍👍READ MORE,5
"Wow, it's a great product with 4 batteries free, but the only concern is about the warranty claim.READ MORE",5
GoodREAD MORE,5
Nice lightREAD MORE,5
OkREAD MORE,4
SatisfiedREAD MORE,5
Good...READ MORE,4
SuperbREAD MORE,4
Total bulb quality is goodREAD MORE,4
GoodREAD MORE,5
Good productREAD MORE,5
ThanksREAD MORE,5
BestREAD MORE,3
SuperREAD MORE,4
Best dealREAD MORE,4
BestREAD MORE,5
Good oneREAD MORE,4
GoodREAD MORE,5
NicelyREAD MORE,5
goodREAD MORE,5
Super quality product2 years warrantyREAD MORE,5
AmazingREAD MORE,5
osamREAD MORE,4
NiceREAD MORE,5
Very nice product.I like it very much.READ MORE,4
"Now a days, the quality is kind of lower I believe. After 2 months, only 6 out 10 are working...READ MORE",3
Good product 👍READ MORE,5
NiceREAD MORE,5
Best in segment.. light is not pure white.. it's slightly on the warmer side.. u'll see the difference.. but is better than normal LED pure white bulbs.. Quality is good.. walue for moneyREAD MORE,5
Not goodREAD MORE,1
"Excellent product at low price, and free six battery includedREAD MORE",4
awesomeREAD MORE,5
I'm happyREAD MORE,5
Nice product 👍👍👍READ MORE,5
"One bulb is not working, it is not good choice for me,READ MORE",1
Good productREAD MORE,3
SuperREAD MORE,4
Ok product. Not as expected.READ MORE,3
Value for moneyREAD MORE,5
Good dealREAD MORE,5
NiceREAD MORE,5
Very goodREAD MORE,5
Vari gudREAD MORE,4
Happy this productREAD MORE,4
One led bulb was fused after just two day use. Dont buy electrical led bulb from flipkart they has return policy just weeks onlyREAD MORE,1
Nice productREAD MORE,4
Value for money..READ MORE,5
No 1 qwalityREAD MORE,3
Very nice and good brightnessREAD MORE,4
Good one 8 bulb@455READ MORE,5
Best deal & britness very coolREAD MORE,5
NiceREAD MORE,5
ExcellentREAD MORE,5
Good productREAD MORE,3
Its goodREAD MORE,5
Good productREAD MORE,3
GoodREAD MORE,5
Good but some packing problemREAD MORE,4
GoodREAD MORE,5
NicestREAD MORE,1
GoodREAD MORE,5
Received before time .thanks.READ MORE,5
Good service and fast delivery before the expected date.Product is goodREAD MORE,4
Good but same bright 7wat not 10wat brightnessREAD MORE,3
Good product worth of moneyREAD MORE,4
Very good productREAD MORE,5
Good product in this price 10 w sufficient light for room and for outdoor. Packaging is good and fast delivery by flipkart thanksREAD MORE,5
3 bulbs lighting is okREAD MORE,5
Not badREAD MORE,4
Nice productREAD MORE,5
Good qualityREAD MORE,5
GoodREAD MORE,5
Awesome..!! Classy..!! Glow brightly..!! Jst mind blowing...!!! 👍🏻👍🏻👍🏻READ MORE,5
Very good productREAD MORE,5
All bulbs are ok .life has to be checked.Same with 1.5 v cell.READ MORE,5
Good value productREAD MORE,5
okREAD MORE,5
GoodREAD MORE,4
Not so goodnessREAD MORE,3
gdREAD MORE,5
GoodREAD MORE,4
GoodREAD MORE,3
GoodREAD MORE,5
Good productREAD MORE,5
Very goodREAD MORE,5
Good quality product..READ MORE,4
"All in working ,Glow with bright .READ MORE",5
NiceREAD MORE,4
Good value for moneyREAD MORE,4
Super qualityREAD MORE,5
Best prouductREAD MORE,5
NiceREAD MORE,4
GoodREAD MORE,3
it's good lighting soo highREAD MORE,3
Good.READ MORE,5
Superb lightREAD MORE,5
"Poor quality, don't buy.READ MORE",1
Nice productsSo I m very happyREAD MORE,5
Average productREAD MORE,4
GoodREAD MORE,5
Too goodREAD MORE,4
GoodREAD MORE,3
AwesomeREAD MORE,5
All bulbs are working OK. Durable and brightest..READ MORE,5
Best quality bulb .brightness is so goodREAD MORE,5
NiceREAD MORE,5
Better than Good product...READ MORE,5
Good bulbREAD MORE,5
niceREAD MORE,4
Its very goodIt's help to shine homeThanks FlipkartREAD MORE,5
DecentREAD MORE,4
Awesome 👍READ MORE,4
OkREAD MORE,4
Everyday best bulbREAD MORE,5
Very good price thanks flipkartREAD MORE,5
The best.READ MORE,5
The Bulb Was Good.But the packing was worst the boxes of bulb was crushed .READ MORE,3
ExcellentREAD MORE,5
Soo niceREAD MORE,4
Super brightREAD MORE,5
This is very good productPaisa wasoolREAD MORE,5
GoodREAD MORE,4
One of the lights is defectiveREAD MORE,2
GoodREAD MORE,5
"Brightness is good,But one of the bulb isn't glowing after 8 days.READ MORE",2
GoodREAD MORE,4
NiceeeREAD MORE,5
God but smallREAD MORE,4
Good productREAD MORE,4
Thanks Flipkart for timely delivery 5* and  for Eveready 10W LED Bulb 5*READ MORE,5
Good to buy this product..READ MORE,5
Damage productREAD MORE,1
This product is very nice And good qualityREAD MORE,4
I got these bulbs at 144rs a perfect price for this product.READ MORE,5
Good qualityAfter one year also all are workingREAD MORE,5
Getting 6 bulbs with this cost is amazing ❤️I got 6bulbs and 6 shellsREAD MORE,5
GoodREAD MORE,4
So good lightREAD MORE,5
Good qualityREAD MORE,5
Very GoodREAD MORE,5
GoodREAD MORE,5
Nice Product...Timely delivery by Flipkart....Thanks.READ MORE,3
Thank youREAD MORE,4
IT'S GUD PRODUCT ❣️ 💞 ✌️READ MORE,5
Best productREAD MORE,5
Superb...READ MORE,5
Nice videoREAD MORE,5
Good product and i received before the delivery date .Thanks to Flipkart.READ MORE,5
Items delivered safely and working properly however there seems a loose item inside one bulbREAD MORE,5
NiceREAD MORE,5
Bright light and economicalREAD MORE,5
Very goodREAD MORE,5
Everyday I am so so happy my favourite everyday brand LED bulb very bright over 9 votes and prices low I am so happy my home everydayREAD MORE,5
badREAD MORE,2
GoodREAD MORE,4
GoodREAD MORE,5
Value for money thanks flipkartREAD MORE,5
GoodREAD MORE,4
1 bulb damagedREAD MORE,1
Good and bright light with free AA batteries (4) Nice and fast delivery...Nice purchaseBut the top of the LED's were rotating as if they are not sturdy but they are not detaching.#SatisfiedREAD MORE,4
Good productREAD MORE,5
Excellent productREAD MORE,4
Eveready is always ready to perform.READ MORE,5
ThanksREAD MORE,5
Nice productREAD MORE,4
9 w bulb and 10 wet bulb sameREAD MORE,2
GoodREAD MORE,3
Nice productREAD MORE,5
Delivery boy fateh singh was fabulousREAD MORE,5
NiceREAD MORE,5
Incredible product at low cost good productREAD MORE,4
Value of moneyREAD MORE,5
SuperREAD MORE,5
good productREAD MORE,4
Thanks for filipkartREAD MORE,5
Awesome 👌READ MORE,5
Excellent product I am satisfied it's brightness.READ MORE,5
Great product....go for itREAD MORE,5
Awesome everyday bulbsREAD MORE,5
Nice productREAD MORE,5
Awsm productsREAD MORE,5
OkREAD MORE,5
"Got one cell missing, only received 3 cell with two bulb, Bulb not as per expectedREAD MORE",1
"Product is as that I expected. Also, this time cart boy delivered my product to at my home addressREAD MORE",3
Nice productREAD MORE,1
NiceREAD MORE,5
Super..READ MORE,5
First time going to use. Since Eveready is es blushed brand in the market ordered.Definitely it's a good buy with this price.READ MORE,4
GoodREAD MORE,5
average productREAD MORE,4
Go for itREAD MORE,5
"Such a nice brand,good workingREAD MORE",5
The Light was so good of LED..i like it..READ MORE,5
Good 👍READ MORE,4
"Go for it,  very nice product and affordableREAD MORE",5
GoodREAD MORE,5
Nice deal but light is little less than I expected..To my surprise came with 4 Everyday batteries..READ MORE,4
very Good Quality bulbs And such amazing Brightness For free sellREAD MORE,5
GoodREAD MORE,5
Super brightnessREAD MORE,5
NiceREAD MORE,5
SuperREAD MORE,5
Very bad qualityREAD MORE,1
Value for moneyREAD MORE,4
Very niceREAD MORE,4
GoodREAD MORE,5
NiceREAD MORE,4
GoodREAD MORE,5
I get original product and light goodREAD MORE,4
"Pricing and performance good. But philips gives a clear white light compared to Eveready. Nonetheless, endurance is good. Have been using multiple watt bulbs for a couple of years bought from Flipkart, no complaints till now. Decent luminosity and performance.READ MORE",4
Very niceREAD MORE,4
OkREAD MORE,3
GoodREAD MORE,5
Nice productREAD MORE,4
SuperREAD MORE,5
NiceREAD MORE,5
"Value for money product, must buy product,👍🏻READ MORE",5
GoodREAD MORE,4
Very bed experience LED bulb fuse one by one???READ MORE,1
ExcellentREAD MORE,5
GreatREAD MORE,5
OkREAD MORE,4
OkREAD MORE,5
GoodREAD MORE,5
Quality is gd.READ MORE,3
NiceREAD MORE,5
This product is nice product.And cost is so less.Thank you for this product. 😊😊READ MORE,5
Very badREAD MORE,2
I got in 160 this is too goodREAD MORE,5
Osm qualityREAD MORE,5
GoodREAD MORE,5
Such a amazing product. And included 4 battery.READ MORE,5
It's good but know nothing about the warranty periodREAD MORE,5
Looking ordinary.. But serve the purposeREAD MORE,4
Thank you flipkart and ecart team...READ MORE,5
ExcellentREAD MORE,5
Good product 👍😂READ MORE,5
Absolutely fantastic product You should buy this productI am fully satisfied with thisREAD MORE,5
Value for money..READ MORE,5
No 1 qwalityREAD MORE,3
Very nice and good brightnessREAD MORE,4
Good one 8 bulb@455READ MORE,5
Best deal & britness very coolREAD MORE,5
NiceREAD MORE,5
ExcellentREAD MORE,5
Good productREAD MORE,3
Its goodREAD MORE,5
Good productREAD MORE,3
"100 ,% okREAD MORE",5
GdREAD MORE,5
I received 5 batteries instead of 6. It's not a good practice.READ MORE,2
SuperREAD MORE,4
Good productREAD MORE,4
GoodREAD MORE,5
Nice productsREAD MORE,4
Excellent product. Good delivery. Except Seller took too long to ship.READ MORE,4
Not so bright..READ MORE,5
Very niceREAD MORE,5
I bought 2 led combo set but one of them is fuse. it's not working.so big cheat to customer. Don't buyREAD MORE,1
"Super fast delivery, good product im happyREAD MORE",5
Very goodREAD MORE,5
Good productREAD MORE,5
Nice product 👍👍READ MORE,4
Worth on this price.READ MORE,4
good led bulbREAD MORE,5
good qualityREAD MORE,5
Good qualityREAD MORE,5
Good productREAD MORE,4
Each bulb is working well but it not better than 9 watt of orient LEDsREAD MORE,5
"Quality is good..., You should also purchase.READ MORE",5
Not so goodnessREAD MORE,3
gdREAD MORE,5
GoodREAD MORE,4
GoodREAD MORE,3
GoodREAD MORE,5
Good productREAD MORE,5
Very goodREAD MORE,5
Good quality product..READ MORE,4
"All in working ,Glow with bright .READ MORE",5
NiceREAD MORE,4
Good value for moneyREAD MORE,4
Super qualityREAD MORE,5
Best prouductREAD MORE,5
NiceREAD MORE,4
GoodREAD MORE,3
it's good lighting soo highREAD MORE,3
Good.READ MORE,5
Superb lightREAD MORE,5
"Poor quality, don't buy.READ MORE",1
Nice productsSo I m very happyREAD MORE,5
Average productREAD MORE,4
GoodREAD MORE,5
Too goodREAD MORE,4
GoodREAD MORE,3
AwesomeREAD MORE,5
All bulbs are working OK. Durable and brightest..READ MORE,5
Best quality bulb .brightness is so goodREAD MORE,5
NiceREAD MORE,5
2 star bulbREAD MORE,3
"Good choice for me, just go forREAD MORE",5
NiceREAD MORE,5
Good productREAD MORE,5
NiceREAD MORE,4
"bulbs are comparatively in smaller size, but gives brighter lights.cost is alright with free 4 batteries.READ MORE",4
Good productREAD MORE,5
Not goodREAD MORE,3
Suparb it's okayREAD MORE,5
Quality products. Got it on a good deal snd all Thanks to Flipkart 👍READ MORE,5
Poor quay bulb ...fuse in just1 month ....3 rd classREAD MORE,1
Nice quality and in lesser price. I got this in 729 rupeesREAD MORE,5
Good value for moneyREAD MORE,5
Not too much brightREAD MORE,2
Nice product and delivery boy is very polite and hard worker.READ MORE,5
"Awesome product, very worthyREAD MORE",5
GoodREAD MORE,4
OkREAD MORE,5
High power consumptionREAD MORE,3
Good product with battery  fast delivery by ekartREAD MORE,5
I got 144 rupees A awesome productREAD MORE,5
Very niceREAD MORE,5
Just okay..READ MORE,3
Very good nice productREAD MORE,5
Good but lighting effect is like 7 watt lightREAD MORE,3
Avarage productsREAD MORE,3
GoodREAD MORE,5
Nice productREAD MORE,5
Very good product. Got it @144READ MORE,5
OkREAD MORE,4
GoodREAD MORE,4
So good lightREAD MORE,5
One of ten led bulb is damagedREAD MORE,1
Offer is good but as compared with 10 watt syska and Philips light quality is very poor.READ MORE,3
Good productREAD MORE,5
Awesome productREAD MORE,5
Loved itREAD MORE,5
NiceREAD MORE,5
Not goodREAD MORE,2
NiceREAD MORE,4
From The price range bulb is goodREAD MORE,5
1 no hai product everyday 10vatt led bulb 4 pic I got in 312 with free cell worth 60 rupee thanksREAD MORE,5
"Nice product .I purchase light from 189 Rs .Package  of two 10W led bulb get 4 everyready battery free But the main important point is warranty claim is very  difficult to claim and taking lots of time And some proceeser to exchange light ,,,READ MORE",5
